ReadID	Reference	ReadLength
SRR27421013.27541	NC_012156.1	32136
SRR27421013.188160	NC_012156.1	5477
SRR27421013.28799	NC_012156.1	18473
SRR27421013.231172	NC_012156.1	24945
SRR27421013.118455	NC_012156.1	5022
SRR27421013.156099	NC_012156.1	13592
SRR27421013.283191	NC_012156.1	10779
SRR27421013.242230	NC_012156.1	8318
SRR27421013.220100	NC_012156.1	15787
SRR27421013.57947	NC_012156.1	12236
SRR27421013.211541	NC_012156.1	31701
SRR27421013.239296	NC_012156.1	6370
SRR27421013.112339	NC_012156.1	17307
SRR27421013.202519	NC_012156.1	30878
SRR27421013.213391	NC_012156.1	32519
SRR27421013.155166	NC_012156.1	25408
SRR27421013.262265	NC_012156.1	28426
SRR27421013.106382	NC_012156.1	31648
SRR27421013.213675	NC_012156.1	13422
SRR27421013.287543	NC_012156.1	31285
SRR27421013.36143	NC_012156.1	23192
SRR27421013.74583	NC_012156.1	31758
SRR27421013.222782	NC_012156.1	16362
SRR27421013.152155	NC_012156.1	23116
SRR27421013.236354	NC_012156.1	21044
SRR27421013.17221	NC_012156.1	11268
SRR27421013.278022	NC_012156.1	32766
SRR27421013.224374	NC_012156.1	25838
SRR27421013.122449	NC_012156.1	31519
SRR27421013.229960	NC_012156.1	21929
SRR27421013.263360	NC_012156.1	31172
SRR27421013.1489	NC_012156.1	7608
SRR27421013.175373	NC_012156.1	31379
SRR27421013.37898	NC_012156.1	13769
SRR27421013.13813	NC_012156.1	5342
SRR27421013.85390	NC_012156.1	12844
SRR27421013.221586	NC_012156.1	15222
SRR27421013.217619	NC_012156.1	32225
SRR27421013.99023	NC_012156.1	14007
SRR27421013.249070	NC_012156.1	5980
SRR27421013.156987	NC_012156.1	31675
SRR27421013.41927	NC_012156.1	32731
SRR27421013.33269	NC_012156.1	27086
SRR27421013.102752	NC_012156.1	31737
SRR27421013.40910	NC_012156.1	17213
SRR27421013.103077	NC_012156.1	27396
SRR27421013.144490	NC_012156.1	14332
SRR27421013.211146	NC_012156.1	27649
SRR27421013.157036	NC_012156.1	5186
SRR27421013.183761	NC_012156.1	24893
SRR27421013.39180	NC_012156.1	22801
SRR27421013.260479	NC_012156.1	31017
SRR27421013.37790	NC_012156.1	32182
SRR27421013.227053	NC_012156.1	31044
SRR27421013.32433	NC_012156.1	5946
SRR27421013.258001	NC_012156.1	32300
SRR27421013.1806	NC_012156.1	24856
SRR27421013.176968	NC_012156.1	5858
SRR27421013.195722	NC_012156.1	12710
SRR27421013.4313	NC_012156.1	12727
SRR27421013.145467	NC_012156.1	22854
SRR27421013.234512	NC_012156.1	31358
SRR27421013.95676	NC_012156.1	23240
SRR27421013.107045	NC_012156.1	32235
SRR27421013.256059	NC_012156.1	31841
SRR27421013.158187	NC_012156.1	22611
SRR27421013.192941	NC_012156.1	31804
SRR27421013.95675	NC_012156.1	23237
SRR27421013.180461	NC_012156.1	5030
SRR27421013.34340	NC_012156.1	22861
SRR27421013.90156	NC_012156.1	9930
SRR27421013.285389	NC_012156.1	10316
SRR27421013.273205	NC_012156.1	7887
SRR27421013.174399	NC_012156.1	26508
SRR27421013.141433	NC_012156.1	7263
SRR27421013.214480	NC_012156.1	22817
SRR27421013.236753	NC_012156.1	31729
SRR27421013.285084	NC_012156.1	15730
SRR27421013.76427	NC_012156.1	29081
SRR27421013.192021	NC_012156.1	22839
SRR27421013.286034	NC_012156.1	32334
SRR27421013.183928	NC_012156.1	15052
SRR27421013.105490	NC_012156.1	5761
SRR27421013.280889	NC_012156.1	22953
SRR27421013.131383	NC_012156.1	29551
SRR27421013.211048	NC_012156.1	31507
SRR27421013.212075	NC_012156.1	31541
SRR27421013.192998	NC_012156.1	31286
SRR27421013.166962	NC_012156.1	12875
SRR27421013.168583	NC_012156.1	8780
SRR27421013.170058	NC_012156.1	22778
SRR27421013.240188	NC_012156.1	26706
SRR27421013.70850	NC_012156.1	25803
SRR27421013.212264	NC_012156.1	31415
SRR27421013.55041	NC_012156.1	13315
SRR27421013.211771	NC_012156.1	31554
SRR27421013.286036	NC_012156.1	17222
SRR27421013.8378	NC_012156.1	31923
SRR27421013.222142	NC_012156.1	22674
SRR27421013.213372	NC_012156.1	38487
SRR27421013.38027	NC_012156.1	31871
SRR27421013.83618	NC_012156.1	31283
SRR27421013.7783	NC_012156.1	18816
SRR27421013.212383	NC_012156.1	6137
SRR27421013.275360	NC_012156.1	5896
SRR27421013.232648	NC_012156.1	6820
SRR27421013.146003	NC_012156.1	48927
SRR27421013.232647	NC_012156.1	7764
SRR27421013.83907	NC_012156.1	5510
SRR27421013.189658	NC_012156.1	8793
SRR27421013.153882	NC_012156.1	27779
SRR27421013.117266	NC_012156.1	22423
SRR27421013.209870	NC_012156.1	31475
SRR27421013.188414	NC_012156.1	7201
SRR27421013.41544	NC_012156.1	15653
SRR27421013.124691	NC_012156.1	8301
SRR27421013.13893	NC_012156.1	22649
SRR27421013.98985	NC_012156.1	31203
SRR27421013.282830	NC_012156.1	6543
SRR27421013.164095	NC_012156.1	19468
SRR27421013.96933	NC_012156.1	31530
SRR27421013.195433	NC_012156.1	7465
SRR27421013.195879	NC_012156.1	14256
SRR27421013.43200	NC_012156.1	10692
SRR27421013.226760	NC_012156.1	31024
SRR27421013.63028	NC_012156.1	14288
SRR27421013.165325	NC_012156.1	31959
SRR27421013.180424	NC_012156.1	32650
SRR27421013.144573	NC_012156.1	8215
SRR27421013.277293	NC_012156.1	32229
SRR27421013.29231	NC_012156.1	31805
SRR27421013.62180	NC_012156.1	8412
SRR27421013.2393	NC_012156.1	22316
SRR27421013.77179	NC_012156.1	16278
SRR27421013.105486	NC_012156.1	5435
SRR27421013.209459	NC_012156.1	20843
SRR27421013.3437	NC_012156.1	6342
SRR27421013.60868	NC_012156.1	10523
SRR27421013.96783	NC_012156.1	24602
SRR27421013.265777	NC_012156.1	10350
SRR27421013.121490	NC_012156.1	6061
SRR27421013.182660	NC_012156.1	5752
SRR27421013.106504	NC_012156.1	8464
SRR27421013.200593	NC_012156.1	16709
SRR27421013.108013	NC_012156.1	60682
SRR27421013.258640	NC_012156.1	37120
SRR27421013.29458	NC_012156.1	31793
SRR27421013.156683	NC_012156.1	5745
SRR27421013.199115	NC_012156.1	16938
SRR27421013.50360	NC_012156.1	5312
SRR27421013.196755	NC_012156.1	16899
SRR27421013.236882	NC_012156.1	9416
SRR27421013.193763	NC_012156.1	31812
SRR27421013.195671	NC_012156.1	24206
SRR27421013.152973	NC_012156.1	22169
SRR27421013.147912	NC_012156.1	32311
SRR27421013.69564	NC_012156.1	12417
SRR27421013.77636	NC_012156.1	7176
SRR27421013.197079	NC_012156.1	10936
SRR27421013.281978	NC_012156.1	13029
SRR27421013.27296	NC_012156.1	20602
SRR27421013.228358	NC_012156.1	23223
SRR27421013.24564	NC_012156.1	12060
SRR27421013.236785	NC_012156.1	31736
SRR27421013.75494	NC_012156.1	18796
SRR27421013.113072	NC_012156.1	23305
SRR27421013.180351	NC_012156.1	32317
SRR27421013.96610	NC_012156.1	31925
SRR27421013.201940	NC_012156.1	14005
SRR27421013.75691	NC_012156.1	26026
SRR27421013.163627	NC_012156.1	27588
SRR27421013.202386	NC_012156.1	10788
SRR27421013.39046	NC_012156.1	32484
SRR27421013.158324	NC_012156.1	9739
SRR27421013.169239	NC_012156.1	23167
SRR27421013.105517	NC_012156.1	12712
SRR27421013.190649	NC_012156.1	7655
SRR27421013.249037	NC_012156.1	24420
SRR27421013.181958	NC_012156.1	17697
SRR27421013.93793	NC_012156.1	5252
SRR27421013.170132	NC_012156.1	23763
SRR27421013.219834	NC_012156.1	24219
SRR27421013.27597	NC_012156.1	31526
SRR27421013.272502	NC_012156.1	22002
SRR27421013.29653	NC_012156.1	21980
SRR27421013.175955	NC_012156.1	11570
SRR27421013.36392	NC_012156.1	22641
SRR27421013.281563	NC_012156.1	16459
SRR27421013.224413	NC_012156.1	38549
SRR27421013.271377	NC_012156.1	31837
SRR27421013.211857	NC_012156.1	32048
SRR27421013.79805	NC_012156.1	9247
SRR27421013.243464	NC_012156.1	24809
SRR27421013.124772	NC_012156.1	34076
SRR27421013.184265	NC_012156.1	5448
SRR27421013.248898	NC_012156.1	33674
SRR27421013.101622	NC_012156.1	32002
SRR27421013.196611	NC_012156.1	5183
SRR27421013.262936	NC_012156.1	31594
SRR27421013.100010	NC_012156.1	5297
SRR27421013.235299	NC_012156.1	31234
SRR27421013.172378	NC_012156.1	25336
SRR27421013.61605	NC_012156.1	7175
SRR27421013.119002	NC_012156.1	30938
SRR27421013.224411	NC_012156.1	30927
SRR27421013.94981	NC_012156.1	10921
SRR27421013.213134	NC_012156.1	32662
SRR27421013.280955	NC_012156.1	20685
SRR27421013.194041	NC_012156.1	31267
SRR27421013.234750	NC_012156.1	14614
SRR27421013.263404	NC_012156.1	21901
SRR27421013.211711	NC_012156.1	31312
SRR27421013.61249	NC_012156.1	10810
SRR27421013.221515	NC_012156.1	21946
SRR27421013.103416	NC_012156.1	5083
SRR27421013.179700	NC_012156.1	26580
SRR27421013.237295	NC_012156.1	6818
SRR27421013.48326	NC_012156.1	32230
SRR27421013.195321	NC_012156.1	32552
SRR27421013.83326	NC_012156.1	31523
SRR27421013.60644	NC_012156.1	21498
SRR27421013.180	NC_012156.1	17835
SRR27421013.123770	NC_012156.1	25687
SRR27421013.81662	NC_012156.1	31964
SRR27421013.121466	NC_012156.1	21728
SRR27421013.249063	NC_012156.1	8827
SRR27421013.282673	NC_012156.1	25499
SRR27421013.266490	NC_012156.1	9729
SRR27421013.66767	NC_012156.1	7520
SRR27421013.149197	NC_012156.1	8692
SRR27421013.178428	NC_012156.1	14938
SRR27421013.184859	NC_012156.1	8033
SRR27421013.256197	NC_012156.1	18052
SRR27421013.202482	NC_012156.1	31162
SRR27421013.194914	NC_012156.1	32104
SRR27421013.234666	NC_012156.1	31304
SRR27421013.268708	NC_012156.1	9853
SRR27421013.49789	NC_012156.1	31978
SRR27421013.207492	NC_012156.1	5363
SRR27421013.123340	NC_012156.1	8292
SRR27421013.192842	NC_012156.1	25951
SRR27421013.32190	NC_012156.1	13598
SRR27421013.288264	NC_012156.1	31756
SRR27421013.210667	NC_012156.1	24915
SRR27421013.212458	NC_012156.1	31777
SRR27421013.258722	NC_012156.1	20560
SRR27421013.115765	NC_012156.1	9171
SRR27421013.114891	NC_012156.1	26562
SRR27421013.246963	NC_012156.1	5888
SRR27421013.146237	NC_012156.1	20743
SRR27421013.180948	NC_012156.1	32359
SRR27421013.200713	NC_012156.1	5725
SRR27421013.156266	NC_012156.1	16087
SRR27421013.37751	NC_012156.1	28197
SRR27421013.237886	NC_012156.1	21529
SRR27421013.238964	NC_012156.1	31258
SRR27421013.263044	NC_012156.1	21444
SRR27421013.148419	NC_012156.1	31203
SRR27421013.121841	NC_012156.1	32013
SRR27421013.235425	NC_012156.1	19573
SRR27421013.142120	NC_012156.1	20314
SRR27421013.40873	NC_012156.1	11337
SRR27421013.136005	NC_012156.1	5990
SRR27421013.279870	NC_012156.1	22934
SRR27421013.136539	NC_012156.1	13326
SRR27421013.84548	NC_012156.1	7031
SRR27421013.173260	NC_012156.1	27025
SRR27421013.123744	NC_012156.1	29717
SRR27421013.249064	NC_012156.1	22891
SRR27421013.211672	NC_012156.1	31442
SRR27421013.125495	NC_012156.1	30745
SRR27421013.225863	NC_012156.1	31129
SRR27421013.196032	NC_012156.1	7222
SRR27421013.266832	NC_012156.1	25980
SRR27421013.153151	NC_012156.1	30911
SRR27421013.100050	NC_012156.1	14015
SRR27421013.211190	NC_012156.1	13774
SRR27421013.87029	NC_012156.1	22968
SRR27421013.217908	NC_012156.1	5147
SRR27421013.100917	NC_012156.1	25393
SRR27421013.3951	NC_012156.1	8068
SRR27421013.123675	NC_012156.1	32288
SRR27421013.193771	NC_012156.1	28437
SRR27421013.101375	NC_012156.1	5430
SRR27421013.82165	NC_012156.1	27411
SRR27421013.146432	NC_012156.1	24420
SRR27421013.24262	NC_012156.1	8251
SRR27421013.107794	NC_012156.1	27598
SRR27421013.186837	NC_012156.1	21096
SRR27421013.6228	NC_012156.1	7469
SRR27421013.276039	NC_012156.1	31087
SRR27421013.173199	NC_012156.1	31976
SRR27421013.48154	NC_012156.1	20965
SRR27421013.48092	NC_012156.1	15372
SRR27421013.206039	NC_012156.1	9668
SRR27421013.29520	NC_012156.1	5765
SRR27421013.40517	NC_012156.1	21899
SRR27421013.210013	NC_012156.1	31814
SRR27421013.280932	NC_012156.1	23682
SRR27421013.148379	NC_012156.1	31116
SRR27421013.170965	NC_012156.1	27950
SRR27421013.259477	NC_012156.1	13179
SRR27421013.234713	NC_012156.1	8039
SRR27421013.143549	NC_012156.1	21049
SRR27421013.51063	NC_012156.1	24242
SRR27421013.219718	NC_012156.1	5058
SRR27421013.203299	NC_012156.1	5096
SRR27421013.209748	NC_012156.1	22790
SRR27421013.50143	NC_012156.1	10658
SRR27421013.119233	NC_012156.1	6092
SRR27421013.164586	NC_012156.1	21789
SRR27421013.162728	NC_012156.1	14487
SRR27421013.122310	NC_012156.1	31322
SRR27421013.158668	NC_012156.1	7675
SRR27421013.248761	NC_012156.1	25236
SRR27421013.276344	NC_012156.1	30461
SRR27421013.226523	NC_012156.1	25636
SRR27421013.153449	NC_012156.1	20866
SRR27421013.105916	NC_012156.1	21884
SRR27421013.33232	NC_012156.1	21076
SRR27421013.16207	NC_012156.1	10988
SRR27421013.57218	NC_012156.1	21635
SRR27421013.267467	NC_012156.1	18293
SRR27421013.147586	NC_012156.1	29626
SRR27421013.259114	NC_012156.1	31450
SRR27421013.84883	NC_012156.1	13463
SRR27421013.259478	NC_012156.1	30530
SRR27421013.76393	NC_012156.1	27126
SRR27421013.123539	NC_012156.1	8797
SRR27421013.207594	NC_012156.1	32522
SRR27421013.104550	NC_012156.1	8502
SRR27421013.103847	NC_012156.1	30837
SRR27421013.272658	NC_012156.1	7065
SRR27421013.103756	NC_012156.1	6156
SRR27421013.162425	NC_012156.1	31383
SRR27421013.125094	NC_012156.1	31565
SRR27421013.147823	NC_012156.1	5250
SRR27421013.174794	NC_012156.1	9482
SRR27421013.159252	NC_012156.1	32428
SRR27421013.268046	NC_012156.1	13717
SRR27421013.83938	NC_012156.1	13164
SRR27421013.49272	NC_012156.1	31245
SRR27421013.135493	NC_012156.1	31675
SRR27421013.28271	NC_012156.1	31627
SRR27421013.205854	NC_012156.1	6926
SRR27421013.222529	NC_012156.1	22840
SRR27421013.125132	NC_012156.1	20724
SRR27421013.242747	NC_012156.1	8272
SRR27421013.168343	NC_012156.1	27928
SRR27421013.27782	NC_012156.1	23483
SRR27421013.101369	NC_012156.1	30854
SRR27421013.69444	NC_012156.1	32392
SRR27421013.83541	NC_012156.1	30678
SRR27421013.73442	NC_012156.1	13773
SRR27421013.119894	NC_012156.1	30333
SRR27421013.224142	NC_012156.1	28921
SRR27421013.235252	NC_012156.1	31603
SRR27421013.9826	NC_012156.1	6486
SRR27421013.16315	NC_012156.1	5666
SRR27421013.195561	NC_012156.1	15598
SRR27421013.276032	NC_012156.1	30967
SRR27421013.184310	NC_012156.1	11263
SRR27421013.174856	NC_012156.1	10896
SRR27421013.226276	NC_012156.1	32131
SRR27421013.98413	NC_012156.1	27075
SRR27421013.129399	NC_012156.1	5100
SRR27421013.129109	NC_012156.1	5127
SRR27421013.72538	NC_012156.1	21634
SRR27421013.84035	NC_012156.1	25152
SRR27421013.260753	NC_012156.1	22818
SRR27421013.148905	NC_012156.1	8619
SRR27421013.145859	NC_012156.1	31818
SRR27421013.100631	NC_012156.1	32415
SRR27421013.16564	NC_012156.1	25610
SRR27421013.38435	NC_012156.1	19698
SRR27421013.136301	NC_012156.1	21153
SRR27421013.199122	NC_012156.1	5752
SRR27421013.104168	NC_012156.1	8806
SRR27421013.245813	NC_012156.1	7630
SRR27421013.207220	NC_012156.1	10304
SRR27421013.12538	NC_012156.1	5245
SRR27421013.74522	NC_012156.1	31784
SRR27421013.100575	NC_012156.1	22159
SRR27421013.231376	NC_012156.1	6254
SRR27421013.178129	NC_012156.1	20674
SRR27421013.158835	NC_012156.1	5176
SRR27421013.11858	NC_012156.1	12949
SRR27421013.5257	NC_012156.1	20026
SRR27421013.171341	NC_012156.1	19769
SRR27421013.226412	NC_012156.1	7729
SRR27421013.49158	NC_012156.1	21515
SRR27421013.30184	NC_012156.1	31106
SRR27421013.30183	NC_012156.1	31057
SRR27421013.261355	NC_012156.1	8665
SRR27421013.247583	NC_012156.1	5900
SRR27421013.103644	NC_012156.1	25116
SRR27421013.26882	NC_012156.1	6509
SRR27421013.165582	NC_012156.1	11285
SRR27421013.61974	NC_012156.1	6627
SRR27421013.157444	NC_012156.1	20704
SRR27421013.131828	NC_012156.1	19915
SRR27421013.156886	NC_012156.1	29448
SRR27421013.125650	NC_012156.1	20919
SRR27421013.203773	NC_012156.1	21369
SRR27421013.100638	NC_012156.1	31618
SRR27421013.64378	NC_012156.1	16716
SRR27421013.143005	NC_012156.1	19228
SRR27421013.156015	NC_012156.1	13750
SRR27421013.256868	NC_012156.1	32427
SRR27421013.179309	NC_012156.1	30898
SRR27421013.109178	NC_012156.1	7215
SRR27421013.141167	NC_012156.1	17475
SRR27421013.60605	NC_012156.1	20124
SRR27421013.175019	NC_012156.1	32049
SRR27421013.82064	NC_012156.1	32347
SRR27421013.21172	NC_012156.1	19814
SRR27421013.173197	NC_012156.1	19770
SRR27421013.236614	NC_012156.1	32137
SRR27421013.83346	NC_012156.1	31963
SRR27421013.120546	NC_012156.1	19801
SRR27421013.225359	NC_012156.1	31670
SRR27421013.277649	NC_012156.1	31979
SRR27421013.80827	NC_012156.1	6907
SRR27421013.276	NC_012156.1	19837
SRR27421013.100443	NC_012156.1	19698
SRR27421013.212474	NC_012156.1	31761
SRR27421013.39066	NC_012156.1	32666
SRR27421013.211727	NC_012156.1	31645
SRR27421013.277606	NC_012156.1	38111
SRR27421013.12786	NC_012156.1	6324
SRR27421013.160128	NC_012156.1	5345
SRR27421013.219272	NC_012156.1	8180
SRR27421013.211775	NC_012156.1	28026
SRR27421013.41214	NC_012156.1	25742
SRR27421013.74443	NC_012156.1	31865
SRR27421013.218023	NC_012156.1	32448
SRR27421013.180142	NC_012156.1	11941
SRR27421013.110251	NC_012156.1	22703
SRR27421013.257879	NC_012156.1	32362
SRR27421013.74722	NC_012156.1	32021
SRR27421013.95102	NC_012156.1	25755
SRR27421013.256067	NC_012156.1	32339
SRR27421013.87807	NC_012156.1	5954
SRR27421013.43411	NC_012156.1	21761
SRR27421013.18891	NC_012156.1	9768
SRR27421013.122838	NC_012156.1	21920
SRR27421013.265706	NC_012156.1	31139
SRR27421013.49412	NC_012156.1	19451
SRR27421013.54091	NC_012156.1	6400
SRR27421013.237697	NC_012156.1	9793
SRR27421013.130171	NC_012156.1	31765
SRR27421013.61183	NC_012156.1	23288
SRR27421013.68225	NC_012156.1	5385
SRR27421013.182030	NC_012156.1	9406
SRR27421013.28193	NC_012156.1	31729
SRR27421013.46841	NC_012156.1	13843
SRR27421013.33725	NC_012156.1	5641
SRR27421013.200793	NC_012156.1	22077
SRR27421013.228147	NC_012156.1	6700
SRR27421013.82639	NC_012156.1	32122
SRR27421013.224609	NC_012156.1	28399
SRR27421013.215702	NC_012156.1	13947
SRR27421013.257695	NC_012156.1	31967
SRR27421013.122268	NC_012156.1	12760
SRR27421013.64635	NC_012156.1	11474
SRR27421013.178395	NC_012156.1	13196
SRR27421013.246057	NC_012156.1	5642
SRR27421013.265567	NC_012156.1	5169
SRR27421013.25697	NC_012156.1	13306
SRR27421013.146765	NC_012156.1	25372
SRR27421013.254684	NC_012156.1	26085
SRR27421013.287300	NC_012156.1	32059
SRR27421013.256616	NC_012156.1	21859
SRR27421013.173397	NC_012156.1	28354
SRR27421013.13204	NC_012156.1	20312
SRR27421013.255990	NC_012156.1	11526
SRR27421013.245993	NC_012156.1	20659
SRR27421013.193262	NC_012156.1	31614
SRR27421013.105819	NC_012156.1	6622
SRR27421013.28658	NC_012156.1	18406
SRR27421013.123761	NC_012156.1	20890
SRR27421013.173957	NC_012156.1	33414
SRR27421013.172592	NC_012156.1	20509
SRR27421013.164574	NC_012156.1	9457
SRR27421013.215484	NC_012156.1	10904
SRR27421013.26959	NC_012156.1	5853
SRR27421013.7837	NC_012156.1	10098
SRR27421013.193095	NC_012156.1	5577
SRR27421013.243001	NC_012156.1	18616
SRR27421013.149196	NC_012156.1	20647
SRR27421013.188670	NC_012156.1	19576
SRR27421013.94891	NC_012156.1	29850
SRR27421013.54690	NC_012156.1	18879
SRR27421013.136498	NC_012156.1	31486
SRR27421013.275506	NC_012156.1	7108
SRR27421013.2756	NC_012156.1	7215
SRR27421013.274845	NC_012156.1	25629
SRR27421013.210178	NC_012156.1	7440
SRR27421013.2767	NC_012156.1	10795
SRR27421013.26668	NC_012156.1	6435
SRR27421013.165182	NC_012156.1	20010
SRR27421013.210145	NC_012156.1	29291
SRR27421013.257366	NC_012156.1	31467
SRR27421013.136416	NC_012156.1	31406
SRR27421013.117115	NC_012156.1	21581
SRR27421013.42408	NC_012156.1	31241
SRR27421013.180151	NC_012156.1	32029
SRR27421013.136090	NC_012156.1	7372
SRR27421013.195158	NC_012156.1	31576
SRR27421013.196323	NC_012156.1	18688
SRR27421013.100412	NC_012156.1	31436
SRR27421013.162427	NC_012156.1	8875
SRR27421013.123399	NC_012156.1	10809
SRR27421013.256134	NC_012156.1	31606
SRR27421013.213149	NC_012156.1	47352
SRR27421013.203770	NC_012156.1	9810
SRR27421013.124363	NC_012156.1	7349
SRR27421013.255037	NC_012156.1	5861
SRR27421013.222452	NC_012156.1	6960
SRR27421013.122726	NC_012156.1	7894
SRR27421013.157313	NC_012156.1	24819
SRR27421013.121108	NC_012156.1	31791
SRR27421013.157281	NC_012156.1	6724
SRR27421013.229015	NC_012156.1	21635
SRR27421013.224555	NC_012156.1	32827
SRR27421013.43047	NC_012156.1	31600
SRR27421013.42955	NC_012156.1	31533
SRR27421013.140436	NC_012156.1	11194
SRR27421013.75628	NC_012156.1	64430
SRR27421013.126542	NC_012156.1	24965
SRR27421013.235723	NC_012156.1	32004
SRR27421013.245221	NC_012156.1	18394
SRR27421013.55870	NC_012156.1	23460
SRR27421013.15127	NC_012156.1	18378
SRR27421013.209636	NC_012156.1	22152
SRR27421013.157016	NC_012156.1	24641
SRR27421013.262604	NC_012156.1	31895
SRR27421013.155375	NC_012156.1	31462
SRR27421013.209637	NC_012156.1	22054
SRR27421013.157478	NC_012156.1	18426
SRR27421013.67985	NC_012156.1	32045
SRR27421013.274743	NC_012156.1	6484
SRR27421013.236100	NC_012156.1	31686
SRR27421013.237197	NC_012156.1	8202
SRR27421013.226069	NC_012156.1	26899
SRR27421013.50887	NC_012156.1	5239
SRR27421013.141814	NC_012156.1	7664
SRR27421013.278027	NC_012156.1	32309
SRR27421013.141885	NC_012156.1	19324
SRR27421013.218857	NC_012156.1	7224
SRR27421013.171066	NC_012156.1	21084
SRR27421013.125185	NC_012156.1	21430
SRR27421013.146019	NC_012156.1	31949
SRR27421013.217128	NC_012156.1	5691
SRR27421013.102942	NC_012156.1	5098
SRR27421013.39887	NC_012156.1	21798
SRR27421013.273539	NC_012156.1	5369
SRR27421013.222210	NC_012156.1	17854
SRR27421013.102880	NC_012156.1	22113
SRR27421013.179942	NC_012156.1	6611
SRR27421013.72101	NC_012156.1	8459
SRR27421013.169093	NC_012156.1	24084
SRR27421013.278035	NC_012156.1	19248
SRR27421013.254188	NC_012156.1	20141
SRR27421013.94527	NC_012156.1	21940
SRR27421013.137452	NC_012156.1	19074
SRR27421013.147056	NC_012156.1	22189
SRR27421013.43691	NC_012156.1	32627
SRR27421013.91565	NC_012156.1	9297
SRR27421013.209381	NC_012156.1	18963
SRR27421013.186600	NC_012156.1	19254
SRR27421013.73024	NC_012156.1	13395
SRR27421013.124688	NC_012156.1	17985
SRR27421013.156477	NC_012156.1	30215
SRR27421013.278034	NC_012156.1	19262
SRR27421013.284322	NC_012156.1	12485
SRR27421013.25568	NC_012156.1	18075
SRR27421013.25977	NC_012156.1	19900
SRR27421013.105930	NC_012156.1	32457
SRR27421013.240502	NC_012156.1	19126
SRR27421013.170454	NC_012156.1	7072
SRR27421013.101417	NC_012156.1	11762
SRR27421013.16861	NC_012156.1	8228
SRR27421013.261381	NC_012156.1	26239
SRR27421013.151134	NC_012156.1	16448
SRR27421013.267701	NC_012156.1	5134
SRR27421013.232811	NC_012156.1	31054
SRR27421013.198245	NC_012156.1	8531
SRR27421013.131294	NC_012156.1	32369
SRR27421013.82627	NC_012156.1	32098
SRR27421013.218719	NC_012156.1	8240
SRR27421013.261751	NC_012156.1	16705
SRR27421013.173711	NC_012156.1	27576
SRR27421013.80677	NC_012156.1	7077
SRR27421013.104897	NC_012156.1	10326
SRR27421013.17133	NC_012156.1	8447
SRR27421013.135322	NC_012156.1	21514
SRR27421013.150952	NC_012156.1	20246
SRR27421013.227276	NC_012156.1	5893
SRR27421013.231401	NC_012156.1	18128
SRR27421013.220110	NC_012156.1	30992
SRR27421013.146774	NC_012156.1	31983
SRR27421013.141049	NC_012156.1	9892
SRR27421013.209560	NC_012156.1	31484
SRR27421013.50147	NC_012156.1	18417
SRR27421013.237511	NC_012156.1	30999
SRR27421013.220704	NC_012156.1	5226
SRR27421013.194108	NC_012156.1	49497
SRR27421013.203985	NC_012156.1	20021
SRR27421013.41817	NC_012156.1	33832
SRR27421013.100314	NC_012156.1	31850
SRR27421013.194825	NC_012156.1	31696
SRR27421013.138352	NC_012156.1	17298
SRR27421013.223355	NC_012156.1	32022
SRR27421013.108335	NC_012156.1	18838
SRR27421013.13264	NC_012156.1	18210
SRR27421013.77866	NC_012156.1	8265
SRR27421013.138555	NC_012156.1	17098
SRR27421013.215850	NC_012156.1	10727
SRR27421013.89602	NC_012156.1	10663
SRR27421013.104684	NC_012156.1	6953
SRR27421013.61519	NC_012156.1	25334
SRR27421013.172297	NC_012156.1	19453
SRR27421013.280962	NC_012156.1	7706
SRR27421013.243956	NC_012156.1	20793
SRR27421013.264471	NC_012156.1	5900
SRR27421013.149939	NC_012156.1	18217
SRR27421013.247401	NC_012156.1	17080
SRR27421013.190345	NC_012156.1	17104
SRR27421013.150697	NC_012156.1	16973
SRR27421013.136422	NC_012156.1	32069
SRR27421013.1545	NC_012156.1	14814
SRR27421013.197397	NC_012156.1	17455
SRR27421013.154512	NC_012156.1	28936
SRR27421013.237165	NC_012156.1	10708
SRR27421013.236094	NC_012156.1	10713
SRR27421013.277853	NC_012156.1	35630
SRR27421013.29217	NC_012156.1	22012
SRR27421013.137979	NC_012156.1	8446
SRR27421013.75476	NC_012156.1	15440
SRR27421013.282996	NC_012156.1	12091
SRR27421013.140030	NC_012156.1	6943
SRR27421013.98604	NC_012156.1	21187
SRR27421013.37984	NC_012156.1	13445
SRR27421013.148574	NC_012156.1	18137
SRR27421013.157945	NC_012156.1	16628
SRR27421013.2946	NC_012156.1	16303
SRR27421013.37958	NC_012156.1	24502
SRR27421013.170164	NC_012156.1	7076
SRR27421013.134442	NC_012156.1	7062
SRR27421013.149346	NC_012156.1	5761
SRR27421013.100129	NC_012156.1	16448
SRR27421013.132542	NC_012156.1	22615
SRR27421013.106672	NC_012156.1	16558
SRR27421013.226821	NC_012156.1	22919
SRR27421013.269746	NC_012156.1	16202
SRR27421013.118620	NC_012156.1	24538
SRR27421013.267819	NC_012156.1	7807
SRR27421013.218949	NC_012156.1	22596
SRR27421013.3224	NC_012156.1	17557
SRR27421013.163401	NC_012156.1	5057
SRR27421013.194980	NC_012156.1	23531
SRR27421013.130167	NC_012156.1	32351
SRR27421013.50027	NC_012156.1	15322
SRR27421013.286739	NC_012156.1	18897
SRR27421013.38384	NC_012156.1	32009
