ReadID	Reference	ReadLength
SRR27421011.24043	NC_012154.1	35508
SRR27421011.24127	NC_012154.1	10510
SRR27421011.24295	NC_012154.1	36029
SRR27421011.24347	NC_012154.1	26922
SRR27421011.24469	NC_012154.1	25001
SRR27421011.24536	NC_012154.1	23573
SRR27421011.24648	NC_012154.1	12776
SRR27421011.24657	NC_012154.1	26946
SRR27421011.24780	NC_012154.1	30651
SRR27421011.25009	NC_012154.1	14848
SRR27421011.25053	NC_012154.1	11557
SRR27421011.25150	NC_012154.1	27628
SRR27421011.25270	NC_012154.1	14474
SRR27421011.25391	NC_012154.1	20633
SRR27421011.25439	NC_012154.1	19736
SRR27421011.25509	NC_012154.1	28337
SRR27421011.25552	NC_012154.1	19618
SRR27421011.25661	NC_012154.1	13894
SRR27421011.25683	NC_012154.1	27332
SRR27421011.25703	NC_012154.1	17826
SRR27421011.25790	NC_012154.1	11872
SRR27421011.25799	NC_012154.1	7064
SRR27421011.25813	NC_012154.1	27820
SRR27421011.25973	NC_012154.1	37531
SRR27421011.26089	NC_012154.1	21093
SRR27421011.26134	NC_012154.1	5548
SRR27421011.26144	NC_012154.1	7834
SRR27421011.26160	NC_012154.1	22882
SRR27421011.26650	NC_012154.1	6751
SRR27421011.26781	NC_012154.1	6116
SRR27421011.26918	NC_012154.1	27962
SRR27421011.26936	NC_012154.1	7968
SRR27421011.26965	NC_012154.1	23776
SRR27421011.27241	NC_012154.1	7824
SRR27421011.27254	NC_012154.1	14421
SRR27421011.27393	NC_012154.1	7874
SRR27421011.27738	NC_012154.1	23102
SRR27421011.27894	NC_012154.1	19037
SRR27421011.27915	NC_012154.1	16136
SRR27421011.27967	NC_012154.1	11027
SRR27421011.28099	NC_012154.1	10628
SRR27421011.28215	NC_012154.1	7415
SRR27421011.28746	NC_012154.1	7987
SRR27421011.28795	NC_012154.1	23112
SRR27421011.29142	NC_012154.1	13671
SRR27421011.29470	NC_012154.1	10778
SRR27421011.29516	NC_012154.1	35225
SRR27421011.30278	NC_012154.1	8016
SRR27421011.30329	NC_012154.1	21762
SRR27421011.17	NC_012154.1	32122
SRR27421011.94	NC_012154.1	32535
SRR27421011.246	NC_012154.1	17864
SRR27421011.292	NC_012154.1	31392
SRR27421011.348	NC_012154.1	15592
SRR27421011.374	NC_012154.1	32737
SRR27421011.482	NC_012154.1	50251
SRR27421011.537	NC_012154.1	32998
SRR27421011.548	NC_012154.1	10052
SRR27421011.638	NC_012154.1	9414
SRR27421011.709	NC_012154.1	27225
SRR27421011.749	NC_012154.1	32278
SRR27421011.793	NC_012154.1	27717
SRR27421011.856	NC_012154.1	38890
SRR27421011.938	NC_012154.1	15627
SRR27421011.941	NC_012154.1	21630
SRR27421011.1002	NC_012154.1	9855
SRR27421011.1095	NC_012154.1	31827
SRR27421011.1281	NC_012154.1	43892
SRR27421011.1365	NC_012154.1	29497
SRR27421011.1379	NC_012154.1	10329
SRR27421011.1412	NC_012154.1	9692
SRR27421011.1646	NC_012154.1	31722
SRR27421011.1678	NC_012154.1	32607
SRR27421011.1800	NC_012154.1	31223
SRR27421011.2702	NC_012154.1	12990
SRR27421011.2835	NC_012154.1	20523
SRR27421011.2954	NC_012154.1	31970
SRR27421011.3236	NC_012154.1	27863
SRR27421011.3429	NC_012154.1	32323
SRR27421011.4245	NC_012154.1	10143
SRR27421011.4344	NC_012154.1	13402
SRR27421011.4399	NC_012154.1	12296
SRR27421011.4415	NC_012154.1	11193
SRR27421011.4563	NC_012154.1	13085
SRR27421011.4627	NC_012154.1	11023
SRR27421011.4760	NC_012154.1	8787
SRR27421011.4769	NC_012154.1	11706
SRR27421011.4964	NC_012154.1	13542
SRR27421011.5408	NC_012154.1	11387
SRR27421011.5639	NC_012154.1	14282
SRR27421011.5689	NC_012154.1	16014
SRR27421011.6154	NC_012154.1	18665
SRR27421011.6236	NC_012154.1	21384
SRR27421011.6293	NC_012154.1	20175
SRR27421011.6379	NC_012154.1	5737
SRR27421011.6428	NC_012154.1	31285
SRR27421011.6635	NC_012154.1	16107
SRR27421011.6768	NC_012154.1	31467
SRR27421011.6785	NC_012154.1	5276
SRR27421011.6879	NC_012154.1	5506
SRR27421011.7018	NC_012154.1	12848
SRR27421011.7040	NC_012154.1	10318
SRR27421011.7151	NC_012154.1	9970
SRR27421011.7249	NC_012154.1	5394
SRR27421011.7267	NC_012154.1	7485
SRR27421011.7501	NC_012154.1	10849
SRR27421011.7791	NC_012154.1	22111
SRR27421011.7799	NC_012154.1	8441
SRR27421011.7932	NC_012154.1	32440
SRR27421011.8269	NC_012154.1	17207
SRR27421011.8293	NC_012154.1	31449
SRR27421011.8295	NC_012154.1	31453
SRR27421011.8709	NC_012154.1	15687
SRR27421011.9307	NC_012154.1	31098
SRR27421011.9454	NC_012154.1	32455
SRR27421011.9482	NC_012154.1	21743
SRR27421011.9757	NC_012154.1	18025
SRR27421011.10114	NC_012154.1	9359
SRR27421011.10243	NC_012154.1	62655
SRR27421011.10335	NC_012154.1	23371
SRR27421011.11035	NC_012154.1	10175
SRR27421011.11155	NC_012154.1	12398
SRR27421011.11182	NC_012154.1	20639
SRR27421011.11301	NC_012154.1	11220
SRR27421011.11394	NC_012154.1	21340
SRR27421011.12037	NC_012154.1	31674
SRR27421011.12136	NC_012154.1	53186
SRR27421011.12192	NC_012154.1	36657
SRR27421011.12357	NC_012154.1	31434
SRR27421011.12496	NC_012154.1	32294
SRR27421011.12647	NC_012154.1	9192
SRR27421011.12816	NC_012154.1	8610
SRR27421011.12881	NC_012154.1	33081
SRR27421011.12913	NC_012154.1	31957
SRR27421011.12933	NC_012154.1	22731
SRR27421011.12978	NC_012154.1	32500
SRR27421011.13113	NC_012154.1	6579
SRR27421011.13187	NC_012154.1	14661
SRR27421011.13234	NC_012154.1	7201
SRR27421011.13290	NC_012154.1	22975
SRR27421011.13578	NC_012154.1	7552
SRR27421011.13581	NC_012154.1	38065
SRR27421011.13616	NC_012154.1	7334
SRR27421011.13627	NC_012154.1	6364
SRR27421011.13652	NC_012154.1	11578
SRR27421011.13678	NC_012154.1	31840
SRR27421011.14103	NC_012154.1	28930
SRR27421011.14185	NC_012154.1	9901
SRR27421011.14265	NC_012154.1	14856
SRR27421011.14333	NC_012154.1	17387
SRR27421011.14401	NC_012154.1	6233
SRR27421011.14486	NC_012154.1	10998
SRR27421011.14604	NC_012154.1	31880
SRR27421011.14616	NC_012154.1	12897
SRR27421011.14647	NC_012154.1	14283
SRR27421011.15300	NC_012154.1	16622
SRR27421011.15846	NC_012154.1	13555
SRR27421011.15909	NC_012154.1	29644
SRR27421011.15979	NC_012154.1	15614
SRR27421011.16730	NC_012154.1	6883
SRR27421011.16733	NC_012154.1	8894
SRR27421011.16950	NC_012154.1	8428
SRR27421011.17289	NC_012154.1	9037
SRR27421011.17305	NC_012154.1	14321
SRR27421011.17483	NC_012154.1	18916
SRR27421011.17518	NC_012154.1	15766
SRR27421011.17615	NC_012154.1	31747
SRR27421011.17778	NC_012154.1	10936
SRR27421011.18051	NC_012154.1	31499
SRR27421011.18105	NC_012154.1	32038
SRR27421011.18354	NC_012154.1	9031
SRR27421011.18559	NC_012154.1	31927
SRR27421011.18669	NC_012154.1	8969
SRR27421011.18677	NC_012154.1	29017
SRR27421011.18907	NC_012154.1	7800
SRR27421011.18933	NC_012154.1	31548
SRR27421011.18998	NC_012154.1	22570
SRR27421011.19076	NC_012154.1	8765
SRR27421011.19156	NC_012154.1	13737
SRR27421011.19791	NC_012154.1	9561
SRR27421011.19942	NC_012154.1	21909
SRR27421011.20543	NC_012154.1	12652
SRR27421011.20646	NC_012154.1	30775
SRR27421011.21113	NC_012154.1	31467
SRR27421011.21274	NC_012154.1	7302
SRR27421011.21306	NC_012154.1	9441
SRR27421011.21359	NC_012154.1	31081
SRR27421011.21653	NC_012154.1	9653
SRR27421011.21717	NC_012154.1	11382
SRR27421011.22111	NC_012154.1	5282
SRR27421011.22456	NC_012154.1	32106
SRR27421011.22505	NC_012154.1	33220
SRR27421011.22681	NC_012154.1	18307
SRR27421011.22815	NC_012154.1	63251
SRR27421011.22836	NC_012154.1	9112
SRR27421011.22959	NC_012154.1	8375
SRR27421011.23054	NC_012154.1	11401
SRR27421011.23214	NC_012154.1	10925
SRR27421011.23277	NC_012154.1	10317
SRR27421011.23451	NC_012154.1	9613
SRR27421011.23459	NC_012154.1	5358
SRR27421011.23654	NC_012154.1	9316
SRR27421011.23964	NC_012154.1	9345
SRR27421011.24105	NC_012154.1	5895
SRR27421011.24240	NC_012154.1	11130
SRR27421011.24445	NC_012154.1	32316
SRR27421011.24647	NC_012154.1	12799
SRR27421011.24848	NC_012154.1	31442
SRR27421011.24993	NC_012154.1	31187
SRR27421011.25040	NC_012154.1	7602
SRR27421011.25072	NC_012154.1	33757
SRR27421011.25203	NC_012154.1	22758
SRR27421011.25292	NC_012154.1	6613
SRR27421011.25476	NC_012154.1	6494
SRR27421011.25547	NC_012154.1	5423
SRR27421011.25767	NC_012154.1	6134
SRR27421011.25919	NC_012154.1	8639
SRR27421011.26249	NC_012154.1	34441
SRR27421011.26624	NC_012154.1	24454
SRR27421011.26739	NC_012154.1	6056
SRR27421011.26909	NC_012154.1	40169
SRR27421011.27144	NC_012154.1	14038
SRR27421011.27389	NC_012154.1	7817
SRR27421011.27478	NC_012154.1	14613
SRR27421011.27555	NC_012154.1	9253
SRR27421011.27790	NC_012154.1	30852
SRR27421011.27849	NC_012154.1	8633
SRR27421011.27851	NC_012154.1	54438
SRR27421011.28439	NC_012154.1	31077
SRR27421011.28480	NC_012154.1	30023
SRR27421011.28489	NC_012154.1	12872
SRR27421011.28707	NC_012154.1	20002
SRR27421011.28744	NC_012154.1	49879
SRR27421011.29179	NC_012154.1	8995
SRR27421011.29295	NC_012154.1	61664
SRR27421011.29500	NC_012154.1	39750
SRR27421011.29631	NC_012154.1	13599
SRR27421011.29691	NC_012154.1	32794
SRR27421011.29806	NC_012154.1	8598
SRR27421011.29858	NC_012154.1	24760
SRR27421011.30380	NC_012154.1	31818
SRR27421011.1845	NC_012154.1	20810
SRR27421011.267	NC_012154.1	40475
SRR27421011.1080	NC_012154.1	31570
SRR27421011.7906	NC_012154.1	23166
SRR27421011.10595	NC_012154.1	11329
SRR27421011.10891	NC_012154.1	16008
SRR27421011.11782	NC_012154.1	13588
SRR27421011.14942	NC_012154.1	7728
SRR27421011.23380	NC_012154.1	16346
SRR27421011.29042	NC_012154.1	31393
SRR27421011.1244	NC_012154.1	39645
SRR27421011.10049	NC_012154.1	16034
SRR27421011.544	NC_012154.1	35649
SRR27421011.12208	NC_012154.1	17428
SRR27421011.15132	NC_012154.1	8428
SRR27421011.14143	NC_012154.1	13837
SRR27421011.23244	NC_012154.1	13671
SRR27421011.262	NC_012154.1	18152
SRR27421011.1257	NC_012154.1	32472
SRR27421011.16351	NC_012154.1	31745
SRR27421011.22848	NC_012154.1	33392
SRR27421011.24507	NC_012154.1	14422
SRR27421011.29576	NC_012154.1	34514
SRR27421011.1529	NC_012154.1	11793
SRR27421011.5376	NC_012154.1	14997
SRR27421011.20257	NC_012154.1	25259
SRR27421011.19698	NC_012154.1	19785
SRR27421011.200	NC_012154.1	31235
SRR27421011.29984	NC_012154.1	22961
SRR27421011.2069	NC_012154.1	31679
SRR27421011.9051	NC_012154.1	8716
SRR27421011.983	NC_012154.1	11946
SRR27421011.1003	NC_012154.1	29206
SRR27421011.12523	NC_012154.1	30430
SRR27421011.9379	NC_012154.1	31795
SRR27421011.22904	NC_012154.1	6706
SRR27421011.5951	NC_012154.1	17846
SRR27421011.10643	NC_012154.1	25532
SRR27421011.16887	NC_012154.1	10798
SRR27421011.7741	NC_012154.1	31090
SRR27421011.21152	NC_012154.1	30002
SRR27421011.1954	NC_012154.1	31044
SRR27421011.28956	NC_012154.1	6604
SRR27421011.5519	NC_012154.1	14224
SRR27421011.10090	NC_012154.1	12963
SRR27421011.27096	NC_012154.1	14239
SRR27421011.1118	NC_012154.1	26541
SRR27421011.21117	NC_012154.1	12981
SRR27421011.19248	NC_012154.1	31649
SRR27421011.22307	NC_012154.1	11826
SRR27421011.16217	NC_012154.1	7722
SRR27421011.6348	NC_012154.1	12884
SRR27421011.12649	NC_012154.1	5787
SRR27421011.12648	NC_012154.1	7482
SRR27421011.11355	NC_012154.1	11763
SRR27421011.14618	NC_012154.1	25076
SRR27421011.3769	NC_012154.1	7209
SRR27421011.10104	NC_012154.1	6530
SRR27421011.11176	NC_012154.1	29666
SRR27421011.13001	NC_012154.1	26897
SRR27421011.11464	NC_012154.1	9407
SRR27421011.23859	NC_012154.1	8574
SRR27421011.6502	NC_012154.1	10467
SRR27421011.7773	NC_012154.1	5847
SRR27421011.3697	NC_012154.1	28403
SRR27421011.12752	NC_012154.1	28697
SRR27421011.3899	NC_012154.1	7603
SRR27421011.19594	NC_012154.1	9575
SRR27421011.28543	NC_012154.1	31570
SRR27421011.5058	NC_012154.1	12067
SRR27421011.11578	NC_012154.1	5349
SRR27421011.8873	NC_012154.1	5194
SRR27421011.10941	NC_012154.1	23751
SRR27421011.23057	NC_012154.1	9888
SRR27421011.2413	NC_012154.1	11650
SRR27421011.15763	NC_012154.1	9472
SRR27421011.16327	NC_012154.1	26244
SRR27421011.1685	NC_012154.1	25569
SRR27421011.28804	NC_012154.1	13094
SRR27421011.15672	NC_012154.1	27982
SRR27421011.19529	NC_012154.1	8680
SRR27421011.17892	NC_012154.1	10959
SRR27421011.4162	NC_012154.1	10897
SRR27421011.16241	NC_012154.1	27282
SRR27421011.25718	NC_012154.1	19147
SRR27421011.12005	NC_012154.1	10774
SRR27421011.14818	NC_012154.1	31870
SRR27421011.1490	NC_012154.1	31615
SRR27421011.21921	NC_012154.1	14592
SRR27421011.4141	NC_012154.1	26256
SRR27421011.18082	NC_012154.1	36227
SRR27421011.3850	NC_012154.1	11822
SRR27421011.18383	NC_012154.1	37092
SRR27421011.10864	NC_012154.1	23228
SRR27421011.13657	NC_012154.1	32127
SRR27421011.3111	NC_012154.1	14149
SRR27421011.6199	NC_012154.1	16770
SRR27421011.255	NC_012154.1	12100
SRR27421011.21228	NC_012154.1	21960
SRR27421011.1777	NC_012154.1	31810
SRR27421011.26545	NC_012154.1	8624
SRR27421011.19725	NC_012154.1	26854
SRR27421011.29166	NC_012154.1	23318
SRR27421011.25526	NC_012154.1	6076
SRR27421011.24288	NC_012154.1	26050
SRR27421011.14991	NC_012154.1	10855
SRR27421011.1141	NC_012154.1	5158
SRR27421011.8171	NC_012154.1	5900
SRR27421011.2514	NC_012154.1	7342
SRR27421011.12573	NC_012154.1	28111
SRR27421011.13105	NC_012154.1	8765
SRR27421011.25748	NC_012154.1	28214
SRR27421011.2358	NC_012154.1	27046
SRR27421011.28497	NC_012154.1	24650
SRR27421011.674	NC_012154.1	31580
SRR27421011.20741	NC_012154.1	16944
SRR27421011.13293	NC_012154.1	18278
SRR27421011.22898	NC_012154.1	8394
SRR27421011.10596	NC_012154.1	10824
SRR27421011.11186	NC_012154.1	25056
SRR27421011.26221	NC_012154.1	31734
SRR27421011.27297	NC_012154.1	11208
SRR27421011.25730	NC_012154.1	30694
SRR27421011.571	NC_012154.1	24010
SRR27421011.28981	NC_012154.1	7472
SRR27421011.17277	NC_012154.1	30465
SRR27421011.28051	NC_012154.1	14571
SRR27421011.1726	NC_012154.1	6158
SRR27421011.2480	NC_012154.1	31210
SRR27421011.916	NC_012154.1	5324
SRR27421011.10155	NC_012154.1	10197
SRR27421011.8574	NC_012154.1	27088
SRR27421011.18603	NC_012154.1	6597
SRR27421011.7783	NC_012154.1	25565
SRR27421011.6152	NC_012154.1	9636
SRR27421011.20437	NC_012154.1	10949
SRR27421011.27565	NC_012154.1	32108
SRR27421011.18955	NC_012154.1	10539
SRR27421011.9013	NC_012154.1	29709
SRR27421011.2930	NC_012154.1	9223
SRR27421011.11454	NC_012154.1	7928
SRR27421011.14072	NC_012154.1	34479
SRR27421011.16648	NC_012154.1	6057
SRR27421011.8734	NC_012154.1	31657
SRR27421011.2267	NC_012154.1	5493
SRR27421011.183	NC_012154.1	12569
SRR27421011.10310	NC_012154.1	32168
SRR27421011.368	NC_012154.1	28389
SRR27421011.23501	NC_012154.1	12655
SRR27421011.10378	NC_012154.1	25777
SRR27421011.24615	NC_012154.1	25181
SRR27421011.26294	NC_012154.1	63745
SRR27421011.12316	NC_012154.1	7845
SRR27421011.5970	NC_012154.1	9386
SRR27421011.25644	NC_012154.1	5144
SRR27421011.14307	NC_012154.1	9534
SRR27421011.16570	NC_012154.1	6498
SRR27421011.12225	NC_012154.1	34817
SRR27421011.22679	NC_012154.1	37196
SRR27421011.24698	NC_012154.1	32695
SRR27421011.8040	NC_012154.1	11270
SRR27421011.30368	NC_012154.1	18309
SRR27421011.9403	NC_012154.1	5710
SRR27421011.20648	NC_012154.1	12979
SRR27421011.21672	NC_012154.1	11018
SRR27421011.27930	NC_012154.1	22208
SRR27421011.2022	NC_012154.1	37942
SRR27421011.24110	NC_012154.1	7483
SRR27421011.2262	NC_012154.1	11398
SRR27421011.14977	NC_012154.1	16060
SRR27421011.11803	NC_012154.1	12122
SRR27421011.536	NC_012154.1	13021
SRR27421011.20482	NC_012154.1	9963
SRR27421011.654	NC_012154.1	13012
SRR27421011.28910	NC_012154.1	18147
SRR27421011.27567	NC_012154.1	31803
SRR27421011.25851	NC_012154.1	13851
SRR27421011.10344	NC_012154.1	7209
SRR27421011.17863	NC_012154.1	8937
SRR27421011.9175	NC_012154.1	7152
SRR27421011.26240	NC_012154.1	19613
SRR27421011.8345	NC_012154.1	43753
SRR27421011.16242	NC_012154.1	21849
SRR27421011.2142	NC_012154.1	8212
SRR27421011.1621	NC_012154.1	28481
SRR27421011.19639	NC_012154.1	16090
SRR27421011.25461	NC_012154.1	25949
SRR27421011.168	NC_012154.1	9562
SRR27421011.19581	NC_012154.1	8692
SRR27421011.5462	NC_012154.1	16567
SRR27421011.12503	NC_012154.1	10577
SRR27421011.4543	NC_012154.1	10340
SRR27421011.24930	NC_012154.1	8559
SRR27421011.11112	NC_012154.1	5901
SRR27421011.2511	NC_012154.1	6628
SRR27421011.15805	NC_012154.1	7713
SRR27421011.12333	NC_012154.1	6535
SRR27421011.16166	NC_012154.1	6286
SRR27421011.107	NC_012154.1	32970
SRR27421011.24753	NC_012154.1	8471
SRR27421011.7960	NC_012154.1	30990
SRR27421011.11172	NC_012154.1	13015
SRR27421011.30114	NC_012154.1	5137
SRR27421011.4742	NC_012154.1	5538
SRR27421011.3313	NC_012154.1	32577
SRR27421011.23955	NC_012154.1	19368
SRR27421011.14200	NC_012154.1	9334
SRR27421011.5613	NC_012154.1	23906
SRR27421011.22546	NC_012154.1	8179
SRR27421011.28396	NC_012154.1	26203
SRR27421011.20753	NC_012154.1	13236
SRR27421011.30132	NC_012154.1	12443
SRR27421011.29313	NC_012154.1	31949
SRR27421011.5194	NC_012154.1	30659
SRR27421011.13208	NC_012154.1	13381
SRR27421011.21748	NC_012154.1	18039
SRR27421011.25327	NC_012154.1	20644
SRR27421011.13753	NC_012154.1	25479
SRR27421011.26866	NC_012154.1	34587
SRR27421011.12277	NC_012154.1	31279
SRR27421011.19	NC_012154.1	7412
SRR27421011.3465	NC_012154.1	9349
SRR27421011.10252	NC_012154.1	6665
SRR27421011.10949	NC_012154.1	6063
SRR27421011.6979	NC_012154.1	20394
SRR27421011.13788	NC_012154.1	32496
SRR27421011.15879	NC_012154.1	19202
SRR27421011.14030	NC_012154.1	23255
SRR27421011.18233	NC_012154.1	25747
SRR27421011.18234	NC_012154.1	25725
SRR27421011.3790	NC_012154.1	27092
SRR27421011.21268	NC_012154.1	6039
SRR27421011.1791	NC_012154.1	33109
SRR27421011.21998	NC_012154.1	26238
SRR27421011.27948	NC_012154.1	14533
SRR27421011.6475	NC_012154.1	29253
SRR27421011.22522	NC_012154.1	21411
SRR27421011.8621	NC_012154.1	29991
SRR27421011.11656	NC_012154.1	24039
SRR27421011.29886	NC_012154.1	17826
SRR27421011.5533	NC_012154.1	17023
SRR27421011.9239	NC_012154.1	18494
SRR27421011.22021	NC_012154.1	13499
SRR27421011.6141	NC_012154.1	8266
SRR27421011.21668	NC_012154.1	31910
SRR27421011.27730	NC_012154.1	29809
SRR27421011.8959	NC_012154.1	24267
SRR27421011.24663	NC_012154.1	46026
SRR27421011.3892	NC_012154.1	8695
SRR27421011.17155	NC_012154.1	9038
SRR27421011.10771	NC_012154.1	14451
SRR27421011.25815	NC_012154.1	30555
SRR27421011.442	NC_012154.1	11185
SRR27421011.18190	NC_012154.1	31904
SRR27421011.23746	NC_012154.1	10014
SRR27421011.21899	NC_012154.1	24705
SRR27421011.30281	NC_012154.1	16556
SRR27421011.26800	NC_012154.1	23466
SRR27421011.4032	NC_012154.1	6876
SRR27421011.16979	NC_012154.1	11850
SRR27421011.24113	NC_012154.1	23417
SRR27421011.15426	NC_012154.1	12945
SRR27421011.3803	NC_012154.1	23377
SRR27421011.9733	NC_012154.1	11936
SRR27421011.7145	NC_012154.1	7808
SRR27421011.20337	NC_012154.1	6185
SRR27421011.20461	NC_012154.1	23594
SRR27421011.11611	NC_012154.1	9967
SRR27421011.24444	NC_012154.1	8580
SRR27421011.2545	NC_012154.1	5685
SRR27421011.9847	NC_012154.1	6901
SRR27421011.14069	NC_012154.1	30409
SRR27421011.15096	NC_012154.1	16875
SRR27421011.18504	NC_012154.1	9290
SRR27421011.15092	NC_012154.1	9512
SRR27421011.12439	NC_012154.1	31731
SRR27421011.18689	NC_012154.1	31755
SRR27421011.3766	NC_012154.1	18288
SRR27421011.15951	NC_012154.1	33195
SRR27421011.2462	NC_012154.1	5474
SRR27421011.16104	NC_012154.1	7585
SRR27421011.12973	NC_012154.1	12303
SRR27421011.1551	NC_012154.1	23118
SRR27421011.4033	NC_012154.1	5635
SRR27421011.6290	NC_012154.1	23301
SRR27421011.10841	NC_012154.1	23048
SRR27421011.9909	NC_012154.1	7125
SRR27421011.17948	NC_012154.1	6599
SRR27421011.27831	NC_012154.1	12709
SRR27421011.27062	NC_012154.1	23200
SRR27421011.14319	NC_012154.1	6336
SRR27421011.26776	NC_012154.1	26042
SRR27421011.1658	NC_012154.1	31726
SRR27421011.2491	NC_012154.1	18197
SRR27421011.23786	NC_012154.1	15091
SRR27421011.8065	NC_012154.1	11318
SRR27421011.6270	NC_012154.1	16002
SRR27421011.6474	NC_012154.1	16003
SRR27421011.1855	NC_012154.1	21615
SRR27421011.6713	NC_012154.1	13229
SRR27421011.12484	NC_012154.1	9793
SRR27421011.24146	NC_012154.1	8547
SRR27421011.25694	NC_012154.1	18208
SRR27421011.12397	NC_012154.1	25945
SRR27421011.26828	NC_012154.1	23058
SRR27421011.13620	NC_012154.1	5417
SRR27421011.27251	NC_012154.1	14762
SRR27421011.12115	NC_012154.1	28066
SRR27421011.8623	NC_012154.1	22586
SRR27421011.11431	NC_012154.1	15845
SRR27421011.9058	NC_012154.1	25471
SRR27421011.10645	NC_012154.1	25513
SRR27421011.26287	NC_012154.1	17546
SRR27421011.17698	NC_012154.1	10668
SRR27421011.24500	NC_012154.1	10817
SRR27421011.23414	NC_012154.1	15898
SRR27421011.18043	NC_012154.1	11481
SRR27421011.9959	NC_012154.1	11982
SRR27421011.6435	NC_012154.1	32391
SRR27421011.18450	NC_012154.1	11495
SRR27421011.11684	NC_012154.1	13556
SRR27421011.500	NC_012154.1	22862
SRR27421011.6433	NC_012154.1	14169
SRR27421011.5180	NC_012154.1	13671
SRR27421011.29690	NC_012154.1	8349
SRR27421011.7915	NC_012154.1	21274
SRR27421011.25634	NC_012154.1	25939
SRR27421011.20951	NC_012154.1	5728
SRR27421011.119	NC_012154.1	9144
SRR27421011.27943	NC_012154.1	6585
SRR27421011.21070	NC_012154.1	29829
SRR27421011.1841	NC_012154.1	31831
SRR27421011.12668	NC_012154.1	12401
SRR27421011.28715	NC_012154.1	28632
SRR27421011.3936	NC_012154.1	6069
SRR27421011.10263	NC_012154.1	17631
SRR27421011.15273	NC_012154.1	22393
SRR27421011.1558	NC_012154.1	6407
SRR27421011.14567	NC_012154.1	24660
SRR27421011.9424	NC_012154.1	31708
SRR27421011.12832	NC_012154.1	23597
SRR27421011.26951	NC_012154.1	18037
SRR27421011.26935	NC_012154.1	19999
SRR27421011.4859	NC_012154.1	26853
SRR27421011.12139	NC_012154.1	16748
SRR27421011.27569	NC_012154.1	19449
SRR27421011.23614	NC_012154.1	5474
SRR27421011.3771	NC_012154.1	12963
SRR27421011.18067	NC_012154.1	7891
SRR27421011.9812	NC_012154.1	5615
SRR27421011.15240	NC_012154.1	8143
SRR27421011.14694	NC_012154.1	31372
SRR27421011.308	NC_012154.1	11834
SRR27421011.16720	NC_012154.1	6915
SRR27421011.14359	NC_012154.1	8243
SRR27421011.5289	NC_012154.1	5096
SRR27421011.19522	NC_012154.1	6619
SRR27421011.24195	NC_012154.1	31094
SRR27421011.4094	NC_012154.1	24371
SRR27421011.28778	NC_012154.1	9097
SRR27421011.15517	NC_012154.1	24289
SRR27421011.30062	NC_012154.1	19706
SRR27421011.20350	NC_012154.1	6464
SRR27421011.7378	NC_012154.1	13113
SRR27421011.4973	NC_012154.1	7493
SRR27421011.24099	NC_012154.1	27428
SRR27421011.9333	NC_012154.1	5073
SRR27421011.22723	NC_012154.1	8043
SRR27421011.9446	NC_012154.1	5040
SRR27421011.12120	NC_012154.1	5205
SRR27421011.20544	NC_012154.1	7886
SRR27421011.5583	NC_012154.1	5549
SRR27421011.11565	NC_012154.1	5707
SRR27421011.6268	NC_012154.1	6433
SRR27421011.20087	NC_012154.1	24553
SRR27421011.10917	NC_012154.1	8176
SRR27421011.11312	NC_012154.1	7584
SRR27421011.13808	NC_012154.1	16015
SRR27421011.16729	NC_012154.1	6983
SRR27421011.3708	NC_012154.1	21727
SRR27421011.26708	NC_012154.1	21154
SRR27421011.24056	NC_012154.1	24382
SRR27421011.29122	NC_012154.1	33197
SRR27421011.22153	NC_012154.1	31259
SRR27421011.6654	NC_012154.1	23565
SRR27421011.7036	NC_012154.1	31579
SRR27421011.22753	NC_012154.1	8033
SRR27421011.26499	NC_012154.1	21604
SRR27421011.22558	NC_012154.1	25192
SRR27421011.1392	NC_012154.1	9873
SRR27421011.5540	NC_012154.1	31312
SRR27421011.14820	NC_012154.1	12404
SRR27421011.20353	NC_012154.1	6902
SRR27421011.15053	NC_012154.1	16446
SRR27421011.23496	NC_012154.1	5133
SRR27421011.182	NC_012154.1	40322
SRR27421011.16356	NC_012154.1	21382
SRR27421011.22705	NC_012154.1	31328
SRR27421011.6794	NC_012154.1	12798
SRR27421011.17294	NC_012154.1	27728
SRR27421011.18908	NC_012154.1	8463
SRR27421011.27638	NC_012154.1	6842
SRR27421011.24572	NC_012154.1	17672
SRR27421011.26994	NC_012154.1	36850
SRR27421011.21549	NC_012154.1	25021
SRR27421011.24616	NC_012154.1	9681
SRR27421011.27731	NC_012154.1	32504
SRR27421011.736	NC_012154.1	31520
SRR27421011.598	NC_012154.1	9918
SRR27421011.22690	NC_012154.1	31166
SRR27421011.808	NC_012154.1	11290
SRR27421011.440	NC_012154.1	11346
SRR27421011.4242	NC_012154.1	22368
SRR27421011.19568	NC_012154.1	8292
SRR27421011.16981	NC_012154.1	15972
SRR27421011.11869	NC_012154.1	29658
SRR27421011.760	NC_012154.1	32261
SRR27421011.9632	NC_012154.1	13280
SRR27421011.13927	NC_012154.1	9029
SRR27421011.319	NC_012154.1	6992
SRR27421011.30081	NC_012154.1	19483
SRR27421011.6618	NC_012154.1	15039
SRR27421011.18633	NC_012154.1	19531
SRR27421011.16988	NC_012154.1	6003
SRR27421011.16955	NC_012154.1	6589
SRR27421011.28341	NC_012154.1	19743
SRR27421011.9493	NC_012154.1	17987
