ReadID	Reference	ReadLength
SRR27421012.74431	NC_012154.1	14369
SRR27421012.75202	NC_012154.1	13381
SRR27421012.75490	NC_012154.1	8510
SRR27421012.75671	NC_012154.1	8780
SRR27421012.75801	NC_012154.1	10769
SRR27421012.76004	NC_012154.1	23717
SRR27421012.76170	NC_012154.1	16506
SRR27421012.76304	NC_012154.1	33258
SRR27421012.76519	NC_012154.1	31225
SRR27421012.76579	NC_012154.1	28614
SRR27421012.76607	NC_012154.1	6062
SRR27421012.76769	NC_012154.1	6685
SRR27421012.76923	NC_012154.1	8493
SRR27421012.76956	NC_012154.1	30411
SRR27421012.77065	NC_012154.1	29139
SRR27421012.77140	NC_012154.1	31537
SRR27421012.77365	NC_012154.1	31791
SRR27421012.77427	NC_012154.1	19700
SRR27421012.77478	NC_012154.1	30442
SRR27421012.77816	NC_012154.1	32393
SRR27421012.77859	NC_012154.1	10582
SRR27421012.78011	NC_012154.1	30408
SRR27421012.78144	NC_012154.1	7800
SRR27421012.78202	NC_012154.1	31485
SRR27421012.78310	NC_012154.1	27897
SRR27421012.78331	NC_012154.1	7358
SRR27421012.78440	NC_012154.1	35723
SRR27421012.78447	NC_012154.1	30236
SRR27421012.78448	NC_012154.1	6830
SRR27421012.78502	NC_012154.1	6869
SRR27421012.78512	NC_012154.1	10324
SRR27421012.78626	NC_012154.1	33182
SRR27421012.78653	NC_012154.1	31108
SRR27421012.78976	NC_012154.1	34767
SRR27421012.78989	NC_012154.1	28626
SRR27421012.79032	NC_012154.1	32096
SRR27421012.79044	NC_012154.1	6796
SRR27421012.79307	NC_012154.1	25556
SRR27421012.79503	NC_012154.1	5527
SRR27421012.79836	NC_012154.1	18622
SRR27421012.80151	NC_012154.1	31879
SRR27421012.80216	NC_012154.1	9297
SRR27421012.80360	NC_012154.1	31465
SRR27421012.80382	NC_012154.1	32426
SRR27421012.80693	NC_012154.1	32542
SRR27421012.80854	NC_012154.1	31218
SRR27421012.81136	NC_012154.1	64522
SRR27421012.81497	NC_012154.1	12807
SRR27421012.81628	NC_012154.1	20329
SRR27421012.81781	NC_012154.1	25386
SRR27421012.82042	NC_012154.1	32545
SRR27421012.82308	NC_012154.1	31806
SRR27421012.82551	NC_012154.1	5953
SRR27421012.82695	NC_012154.1	32198
SRR27421012.82828	NC_012154.1	12230
SRR27421012.82832	NC_012154.1	31995
SRR27421012.82900	NC_012154.1	11772
SRR27421012.82923	NC_012154.1	31932
SRR27421012.82940	NC_012154.1	10248
SRR27421012.83197	NC_012154.1	30085
SRR27421012.83201	NC_012154.1	23339
SRR27421012.83331	NC_012154.1	15193
SRR27421012.83356	NC_012154.1	31480
SRR27421012.83550	NC_012154.1	23507
SRR27421012.83602	NC_012154.1	31640
SRR27421012.83633	NC_012154.1	24171
SRR27421012.83777	NC_012154.1	31921
SRR27421012.83811	NC_012154.1	26096
SRR27421012.84033	NC_012154.1	31931
SRR27421012.84128	NC_012154.1	14725
SRR27421012.84193	NC_012154.1	32804
SRR27421012.84207	NC_012154.1	17431
SRR27421012.84311	NC_012154.1	7809
SRR27421012.84563	NC_012154.1	10434
SRR27421012.84630	NC_012154.1	6923
SRR27421012.84656	NC_012154.1	8173
SRR27421012.84678	NC_012154.1	10277
SRR27421012.84825	NC_012154.1	32045
SRR27421012.84830	NC_012154.1	32195
SRR27421012.84931	NC_012154.1	14457
SRR27421012.85068	NC_012154.1	31441
SRR27421012.85147	NC_012154.1	22690
SRR27421012.85187	NC_012154.1	12214
SRR27421012.85190	NC_012154.1	8442
SRR27421012.85275	NC_012154.1	27831
SRR27421012.85312	NC_012154.1	26965
SRR27421012.85344	NC_012154.1	31627
SRR27421012.85407	NC_012154.1	7841
SRR27421012.85523	NC_012154.1	11444
SRR27421012.85579	NC_012154.1	30593
SRR27421012.85606	NC_012154.1	31976
SRR27421012.85694	NC_012154.1	25989
SRR27421012.85767	NC_012154.1	40178
SRR27421012.85821	NC_012154.1	33146
SRR27421012.85888	NC_012154.1	22572
SRR27421012.85999	NC_012154.1	15846
SRR27421012.86016	NC_012154.1	31946
SRR27421012.86106	NC_012154.1	31677
SRR27421012.86201	NC_012154.1	31215
SRR27421012.86340	NC_012154.1	18416
SRR27421012.86806	NC_012154.1	9303
SRR27421012.87046	NC_012154.1	13307
SRR27421012.87114	NC_012154.1	32020
SRR27421012.87483	NC_012154.1	6704
SRR27421012.87549	NC_012154.1	9619
SRR27421012.87647	NC_012154.1	9302
SRR27421012.87708	NC_012154.1	31578
SRR27421012.87756	NC_012154.1	14766
SRR27421012.87837	NC_012154.1	30314
SRR27421012.87840	NC_012154.1	31520
SRR27421012.87852	NC_012154.1	50405
SRR27421012.87866	NC_012154.1	31522
SRR27421012.87970	NC_012154.1	11739
SRR27421012.87998	NC_012154.1	21090
SRR27421012.88021	NC_012154.1	34492
SRR27421012.88070	NC_012154.1	35455
SRR27421012.88109	NC_012154.1	30332
SRR27421012.88117	NC_012154.1	32310
SRR27421012.88118	NC_012154.1	32212
SRR27421012.88179	NC_012154.1	34118
SRR27421012.88207	NC_012154.1	26976
SRR27421012.88270	NC_012154.1	26767
SRR27421012.88285	NC_012154.1	7726
SRR27421012.88354	NC_012154.1	23736
SRR27421012.88565	NC_012154.1	16089
SRR27421012.88928	NC_012154.1	16947
SRR27421012.89031	NC_012154.1	31754
SRR27421012.89039	NC_012154.1	17192
SRR27421012.89103	NC_012154.1	23767
SRR27421012.89111	NC_012154.1	9995
SRR27421012.89330	NC_012154.1	41756
SRR27421012.89375	NC_012154.1	16424
SRR27421012.89406	NC_012154.1	24229
SRR27421012.89433	NC_012154.1	31087
SRR27421012.89696	NC_012154.1	26254
SRR27421012.89776	NC_012154.1	9653
SRR27421012.89816	NC_012154.1	9065
SRR27421012.89874	NC_012154.1	32333
SRR27421012.89926	NC_012154.1	32565
SRR27421012.90007	NC_012154.1	6129
SRR27421012.90027	NC_012154.1	41188
SRR27421012.90040	NC_012154.1	9431
SRR27421012.90114	NC_012154.1	13366
SRR27421012.90201	NC_012154.1	31538
SRR27421012.90254	NC_012154.1	31891
SRR27421012.90263	NC_012154.1	21054
SRR27421012.90320	NC_012154.1	17093
SRR27421012.90458	NC_012154.1	33552
SRR27421012.90594	NC_012154.1	10120
SRR27421012.90601	NC_012154.1	31759
SRR27421012.90616	NC_012154.1	12580
SRR27421012.90630	NC_012154.1	12114
SRR27421012.90651	NC_012154.1	29978
SRR27421012.90916	NC_012154.1	35392
SRR27421012.90962	NC_012154.1	7674
SRR27421012.90988	NC_012154.1	31750
SRR27421012.91029	NC_012154.1	7522
SRR27421012.91053	NC_012154.1	30393
SRR27421012.91055	NC_012154.1	29551
SRR27421012.91249	NC_012154.1	27460
SRR27421012.91265	NC_012154.1	28510
SRR27421012.91372	NC_012154.1	28223
SRR27421012.91487	NC_012154.1	30571
SRR27421012.91543	NC_012154.1	5134
SRR27421012.91588	NC_012154.1	26974
SRR27421012.91646	NC_012154.1	29583
SRR27421012.91669	NC_012154.1	18795
SRR27421012.91906	NC_012154.1	17188
SRR27421012.92233	NC_012154.1	40424
SRR27421012.92523	NC_012154.1	30488
SRR27421012.92652	NC_012154.1	13515
SRR27421012.92993	NC_012154.1	32459
SRR27421012.93044	NC_012154.1	31833
SRR27421012.93307	NC_012154.1	32190
SRR27421012.93567	NC_012154.1	10386
SRR27421012.93588	NC_012154.1	36321
SRR27421012.93677	NC_012154.1	9285
SRR27421012.94009	NC_012154.1	31048
SRR27421012.94215	NC_012154.1	18219
SRR27421012.94427	NC_012154.1	12530
SRR27421012.94547	NC_012154.1	34622
SRR27421012.94577	NC_012154.1	29361
SRR27421012.94680	NC_012154.1	26466
SRR27421012.94807	NC_012154.1	5978
SRR27421012.95056	NC_012154.1	5925
SRR27421012.95278	NC_012154.1	18803
SRR27421012.95418	NC_012154.1	17851
SRR27421012.95421	NC_012154.1	10442
SRR27421012.95671	NC_012154.1	22722
SRR27421012.95685	NC_012154.1	25081
SRR27421012.95718	NC_012154.1	31540
SRR27421012.95834	NC_012154.1	24650
SRR27421012.95847	NC_012154.1	12912
SRR27421012.95849	NC_012154.1	15399
SRR27421012.95852	NC_012154.1	36443
SRR27421012.96144	NC_012154.1	12014
SRR27421012.96210	NC_012154.1	29887
SRR27421012.96320	NC_012154.1	31618
SRR27421012.96440	NC_012154.1	30252
SRR27421012.96745	NC_012154.1	16931
SRR27421012.96850	NC_012154.1	8010
SRR27421012.97134	NC_012154.1	31473
SRR27421012.97461	NC_012154.1	30665
SRR27421012.97514	NC_012154.1	19519
SRR27421012.97535	NC_012154.1	32556
SRR27421012.97626	NC_012154.1	27450
SRR27421012.97985	NC_012154.1	13856
SRR27421012.98139	NC_012154.1	12459
SRR27421012.98273	NC_012154.1	9643
SRR27421012.98387	NC_012154.1	31688
SRR27421012.98497	NC_012154.1	21045
SRR27421012.98579	NC_012154.1	18726
SRR27421012.98845	NC_012154.1	17381
SRR27421012.99044	NC_012154.1	16411
SRR27421012.99173	NC_012154.1	21330
SRR27421012.99519	NC_012154.1	7393
SRR27421012.99635	NC_012154.1	11086
SRR27421012.99704	NC_012154.1	31989
SRR27421012.99837	NC_012154.1	30175
SRR27421012.100016	NC_012154.1	10042
SRR27421012.100085	NC_012154.1	30053
SRR27421012.100119	NC_012154.1	18666
SRR27421012.100400	NC_012154.1	9929
SRR27421012.100556	NC_012154.1	31007
SRR27421012.100939	NC_012154.1	17082
SRR27421012.100982	NC_012154.1	21284
SRR27421012.101041	NC_012154.1	20769
SRR27421012.101107	NC_012154.1	11322
SRR27421012.101159	NC_012154.1	31620
SRR27421012.101286	NC_012154.1	9247
SRR27421012.101331	NC_012154.1	30811
SRR27421012.101422	NC_012154.1	9485
SRR27421012.101625	NC_012154.1	32656
SRR27421012.101676	NC_012154.1	11412
SRR27421012.101746	NC_012154.1	14394
SRR27421012.102042	NC_012154.1	17366
SRR27421012.102110	NC_012154.1	32343
SRR27421012.102230	NC_012154.1	5205
SRR27421012.102512	NC_012154.1	16032
SRR27421012.102561	NC_012154.1	16390
SRR27421012.102582	NC_012154.1	7411
SRR27421012.102651	NC_012154.1	8877
SRR27421012.102839	NC_012154.1	6486
SRR27421012.103120	NC_012154.1	31310
SRR27421012.103178	NC_012154.1	9403
SRR27421012.103204	NC_012154.1	11402
SRR27421012.103343	NC_012154.1	21332
SRR27421012.103925	NC_012154.1	34654
SRR27421012.103988	NC_012154.1	31687
SRR27421012.104006	NC_012154.1	31525
SRR27421012.104111	NC_012154.1	33723
SRR27421012.104199	NC_012154.1	9965
SRR27421012.104282	NC_012154.1	30937
SRR27421012.104343	NC_012154.1	32380
SRR27421012.104486	NC_012154.1	25451
SRR27421012.104487	NC_012154.1	31455
SRR27421012.104606	NC_012154.1	27446
SRR27421012.104697	NC_012154.1	7910
SRR27421012.104756	NC_012154.1	24635
SRR27421012.104794	NC_012154.1	39645
SRR27421012.104937	NC_012154.1	19406
SRR27421012.105099	NC_012154.1	32643
SRR27421012.105111	NC_012154.1	31545
SRR27421012.105151	NC_012154.1	15729
SRR27421012.105268	NC_012154.1	17522
SRR27421012.105409	NC_012154.1	32359
SRR27421012.105413	NC_012154.1	7581
SRR27421012.105441	NC_012154.1	8164
SRR27421012.105610	NC_012154.1	7578
SRR27421012.105629	NC_012154.1	32617
SRR27421012.105781	NC_012154.1	25367
SRR27421012.105782	NC_012154.1	30265
SRR27421012.105957	NC_012154.1	32538
SRR27421012.106021	NC_012154.1	12705
SRR27421012.106396	NC_012154.1	27402
SRR27421012.106449	NC_012154.1	31410
SRR27421012.106639	NC_012154.1	32631
SRR27421012.106920	NC_012154.1	28481
SRR27421012.106957	NC_012154.1	32267
SRR27421012.106993	NC_012154.1	12350
SRR27421012.107043	NC_012154.1	31417
SRR27421012.107093	NC_012154.1	10598
SRR27421012.107141	NC_012154.1	13228
SRR27421012.107232	NC_012154.1	31784
SRR27421012.107247	NC_012154.1	70078
SRR27421012.107291	NC_012154.1	31816
SRR27421012.107339	NC_012154.1	31258
SRR27421012.107343	NC_012154.1	30913
SRR27421012.107454	NC_012154.1	23029
SRR27421012.107485	NC_012154.1	24281
SRR27421012.107571	NC_012154.1	40984
SRR27421012.107615	NC_012154.1	9588
SRR27421012.107707	NC_012154.1	9651
SRR27421012.107797	NC_012154.1	37941
SRR27421012.107906	NC_012154.1	31401
SRR27421012.107981	NC_012154.1	28119
SRR27421012.107982	NC_012154.1	13797
SRR27421012.108084	NC_012154.1	5370
SRR27421012.108279	NC_012154.1	37016
SRR27421012.108347	NC_012154.1	31608
SRR27421012.108351	NC_012154.1	32336
SRR27421012.108503	NC_012154.1	11035
SRR27421012.108628	NC_012154.1	10363
SRR27421012.108657	NC_012154.1	32031
SRR27421012.108881	NC_012154.1	10647
SRR27421012.108981	NC_012154.1	32283
SRR27421012.109064	NC_012154.1	36510
SRR27421012.109122	NC_012154.1	8502
SRR27421012.109622	NC_012154.1	16969
SRR27421012.109625	NC_012154.1	8778
SRR27421012.109736	NC_012154.1	24176
SRR27421012.109787	NC_012154.1	30442
SRR27421012.109921	NC_012154.1	24993
SRR27421012.109954	NC_012154.1	31885
SRR27421012.110214	NC_012154.1	31285
SRR27421012.110268	NC_012154.1	32260
SRR27421012.110365	NC_012154.1	31996
SRR27421012.110395	NC_012154.1	31292
SRR27421012.110502	NC_012154.1	31087
SRR27421012.110691	NC_012154.1	15811
SRR27421012.110779	NC_012154.1	31263
SRR27421012.111049	NC_012154.1	27780
SRR27421012.111174	NC_012154.1	33922
SRR27421012.111225	NC_012154.1	31486
SRR27421012.111680	NC_012154.1	9499
SRR27421012.111710	NC_012154.1	9127
SRR27421012.111754	NC_012154.1	20174
SRR27421012.111762	NC_012154.1	25394
SRR27421012.111805	NC_012154.1	12403
SRR27421012.111924	NC_012154.1	43066
SRR27421012.111961	NC_012154.1	31582
SRR27421012.112078	NC_012154.1	17747
SRR27421012.112151	NC_012154.1	13137
SRR27421012.112198	NC_012154.1	32764
SRR27421012.112825	NC_012154.1	9268
SRR27421012.112978	NC_012154.1	6501
SRR27421012.113505	NC_012154.1	26187
SRR27421012.113575	NC_012154.1	14720
SRR27421012.113579	NC_012154.1	26102
SRR27421012.113672	NC_012154.1	7160
SRR27421012.114282	NC_012154.1	29867
SRR27421012.114319	NC_012154.1	15767
SRR27421012.114350	NC_012154.1	31502
SRR27421012.114386	NC_012154.1	48900
SRR27421012.114634	NC_012154.1	7436
SRR27421012.114662	NC_012154.1	11361
SRR27421012.114795	NC_012154.1	30677
SRR27421012.114883	NC_012154.1	31982
SRR27421012.114950	NC_012154.1	31763
SRR27421012.115232	NC_012154.1	24483
SRR27421012.115303	NC_012154.1	5669
SRR27421012.115456	NC_012154.1	8003
SRR27421012.115471	NC_012154.1	38553
SRR27421012.115593	NC_012154.1	33763
SRR27421012.115602	NC_012154.1	51370
SRR27421012.115631	NC_012154.1	32371
SRR27421012.115794	NC_012154.1	39009
SRR27421012.115831	NC_012154.1	35832
SRR27421012.115854	NC_012154.1	62093
SRR27421012.115882	NC_012154.1	7763
SRR27421012.115884	NC_012154.1	27742
SRR27421012.115888	NC_012154.1	32309
SRR27421012.115891	NC_012154.1	32698
SRR27421012.115937	NC_012154.1	32665
SRR27421012.115987	NC_012154.1	29681
SRR27421012.116025	NC_012154.1	32091
SRR27421012.116173	NC_012154.1	32136
SRR27421012.116207	NC_012154.1	10227
SRR27421012.116334	NC_012154.1	41119
SRR27421012.116454	NC_012154.1	5405
SRR27421012.116825	NC_012154.1	48592
SRR27421012.116980	NC_012154.1	6284
SRR27421012.117006	NC_012154.1	32225
SRR27421012.117058	NC_012154.1	32139
SRR27421012.117060	NC_012154.1	31981
SRR27421012.117250	NC_012154.1	25418
SRR27421012.117270	NC_012154.1	17585
SRR27421012.117487	NC_012154.1	5932
SRR27421012.117748	NC_012154.1	32323
SRR27421012.117801	NC_012154.1	32204
SRR27421012.117873	NC_012154.1	41327
SRR27421012.117889	NC_012154.1	27286
SRR27421012.118068	NC_012154.1	25830
SRR27421012.118111	NC_012154.1	8284
SRR27421012.118124	NC_012154.1	34378
SRR27421012.118210	NC_012154.1	38108
SRR27421012.118481	NC_012154.1	11215
SRR27421012.118490	NC_012154.1	27377
SRR27421012.118545	NC_012154.1	18158
SRR27421012.118823	NC_012154.1	18829
SRR27421012.119048	NC_012154.1	12113
SRR27421012.119187	NC_012154.1	7705
SRR27421012.119289	NC_012154.1	11457
SRR27421012.119320	NC_012154.1	33299
SRR27421012.119327	NC_012154.1	31354
SRR27421012.119335	NC_012154.1	28551
SRR27421012.119435	NC_012154.1	31373
SRR27421012.119691	NC_012154.1	61054
SRR27421012.119839	NC_012154.1	16093
SRR27421012.119893	NC_012154.1	6941
SRR27421012.120108	NC_012154.1	32574
SRR27421012.120127	NC_012154.1	40488
SRR27421012.120140	NC_012154.1	32598
SRR27421012.120201	NC_012154.1	20647
SRR27421012.120389	NC_012154.1	26175
SRR27421012.120495	NC_012154.1	24318
SRR27421012.120727	NC_012154.1	32810
SRR27421012.120837	NC_012154.1	6853
SRR27421012.120841	NC_012154.1	9382
SRR27421012.121056	NC_012154.1	6297
SRR27421012.121566	NC_012154.1	32890
SRR27421012.121634	NC_012154.1	13370
SRR27421012.121886	NC_012154.1	13724
SRR27421012.122046	NC_012154.1	21939
SRR27421012.122058	NC_012154.1	33917
SRR27421012.122285	NC_012154.1	16062
SRR27421012.122568	NC_012154.1	17183
SRR27421012.122637	NC_012154.1	32673
SRR27421012.122897	NC_012154.1	27746
SRR27421012.122930	NC_012154.1	31952
SRR27421012.123180	NC_012154.1	12002
SRR27421012.123380	NC_012154.1	5273
SRR27421012.123487	NC_012154.1	24902
SRR27421012.123658	NC_012154.1	26851
SRR27421012.123848	NC_012154.1	9414
SRR27421012.123905	NC_012154.1	28061
SRR27421012.124259	NC_012154.1	16039
SRR27421012.124318	NC_012154.1	29549
SRR27421012.124370	NC_012154.1	13316
SRR27421012.124601	NC_012154.1	33649
SRR27421012.124744	NC_012154.1	31878
SRR27421012.124779	NC_012154.1	36230
SRR27421012.124825	NC_012154.1	28655
SRR27421012.124829	NC_012154.1	31250
SRR27421012.124933	NC_012154.1	31904
SRR27421012.124934	NC_012154.1	25696
SRR27421012.125012	NC_012154.1	32178
SRR27421012.125268	NC_012154.1	32178
SRR27421012.125352	NC_012154.1	31891
SRR27421012.125372	NC_012154.1	7604
SRR27421012.125428	NC_012154.1	14648
SRR27421012.125512	NC_012154.1	22627
SRR27421012.125695	NC_012154.1	19187
SRR27421012.125793	NC_012154.1	33440
SRR27421012.125914	NC_012154.1	27932
SRR27421012.126141	NC_012154.1	40460
SRR27421012.126152	NC_012154.1	13520
SRR27421012.126213	NC_012154.1	33634
SRR27421012.126333	NC_012154.1	33008
SRR27421012.126370	NC_012154.1	20405
SRR27421012.126425	NC_012154.1	7708
SRR27421012.126456	NC_012154.1	15348
SRR27421012.126602	NC_012154.1	9515
SRR27421012.126855	NC_012154.1	31885
SRR27421012.127152	NC_012154.1	26310
SRR27421012.127233	NC_012154.1	31856
SRR27421012.127290	NC_012154.1	10741
SRR27421012.127557	NC_012154.1	28314
SRR27421012.127650	NC_012154.1	32335
SRR27421012.127870	NC_012154.1	31921
SRR27421012.127954	NC_012154.1	6548
SRR27421012.127999	NC_012154.1	31883
SRR27421012.128061	NC_012154.1	8600
SRR27421012.128196	NC_012154.1	34705
SRR27421012.128320	NC_012154.1	17423
SRR27421012.128526	NC_012154.1	32185
SRR27421012.128542	NC_012154.1	8169
SRR27421012.128602	NC_012154.1	9689
SRR27421012.128629	NC_012154.1	28605
SRR27421012.128660	NC_012154.1	11787
SRR27421012.128742	NC_012154.1	28040
SRR27421012.128875	NC_012154.1	32185
SRR27421012.129278	NC_012154.1	26559
SRR27421012.129413	NC_012154.1	29890
SRR27421012.129427	NC_012154.1	37496
SRR27421012.129596	NC_012154.1	15373
SRR27421012.129614	NC_012154.1	9766
SRR27421012.129662	NC_012154.1	18513
SRR27421012.129765	NC_012154.1	29619
SRR27421012.129811	NC_012154.1	32281
SRR27421012.130080	NC_012154.1	31452
SRR27421012.130091	NC_012154.1	31689
SRR27421012.130140	NC_012154.1	31480
SRR27421012.130299	NC_012154.1	7827
SRR27421012.130388	NC_012154.1	18764
SRR27421012.130453	NC_012154.1	38868
SRR27421012.130492	NC_012154.1	19054
SRR27421012.130511	NC_012154.1	32431
SRR27421012.130597	NC_012154.1	20318
SRR27421012.130809	NC_012154.1	5231
SRR27421012.130972	NC_012154.1	22577
SRR27421012.131018	NC_012154.1	32282
SRR27421012.131157	NC_012154.1	27872
SRR27421012.131402	NC_012154.1	65388
SRR27421012.131531	NC_012154.1	31031
SRR27421012.131554	NC_012154.1	5000
SRR27421012.131734	NC_012154.1	31875
SRR27421012.131776	NC_012154.1	31505
SRR27421012.132020	NC_012154.1	22919
SRR27421012.132157	NC_012154.1	20257
SRR27421012.132425	NC_012154.1	12536
SRR27421012.132556	NC_012154.1	8208
SRR27421012.132819	NC_012154.1	12474
SRR27421012.132939	NC_012154.1	7230
SRR27421012.133042	NC_012154.1	8250
SRR27421012.133252	NC_012154.1	13353
SRR27421012.133263	NC_012154.1	32397
SRR27421012.133306	NC_012154.1	26347
SRR27421012.133396	NC_012154.1	31925
SRR27421012.133397	NC_012154.1	8289
SRR27421012.133449	NC_012154.1	28284
SRR27421012.133464	NC_012154.1	10599
SRR27421012.133549	NC_012154.1	17006
SRR27421012.133623	NC_012154.1	33926
SRR27421012.133657	NC_012154.1	28517
SRR27421012.133826	NC_012154.1	38306
SRR27421012.133866	NC_012154.1	16106
SRR27421012.134146	NC_012154.1	30059
SRR27421012.134212	NC_012154.1	5722
SRR27421012.134214	NC_012154.1	9670
SRR27421012.134226	NC_012154.1	7684
SRR27421012.134243	NC_012154.1	31427
SRR27421012.134298	NC_012154.1	34388
SRR27421012.134950	NC_012154.1	27836
SRR27421012.135075	NC_012154.1	25751
SRR27421012.135173	NC_012154.1	28185
SRR27421012.135262	NC_012154.1	28634
SRR27421012.135483	NC_012154.1	32331
SRR27421012.135540	NC_012154.1	7865
SRR27421012.135598	NC_012154.1	32019
SRR27421012.135770	NC_012154.1	15974
SRR27421012.135932	NC_012154.1	27161
SRR27421012.136110	NC_012154.1	38802
SRR27421012.136172	NC_012154.1	8223
SRR27421012.136500	NC_012154.1	11146
SRR27421012.136652	NC_012154.1	38126
SRR27421012.136690	NC_012154.1	31269
SRR27421012.136859	NC_012154.1	31582
SRR27421012.136878	NC_012154.1	31631
SRR27421012.137048	NC_012154.1	26880
SRR27421012.137066	NC_012154.1	33885
SRR27421012.137101	NC_012154.1	32488
SRR27421012.137220	NC_012154.1	33104
SRR27421012.137342	NC_012154.1	15954
SRR27421012.137399	NC_012154.1	63349
SRR27421012.137486	NC_012154.1	31559
SRR27421012.137590	NC_012154.1	28484
SRR27421012.137633	NC_012154.1	31993
SRR27421012.137757	NC_012154.1	7745
SRR27421012.138052	NC_012154.1	25411
SRR27421012.138119	NC_012154.1	27853
SRR27421012.138177	NC_012154.1	23225
SRR27421012.138255	NC_012154.1	64718
SRR27421012.138309	NC_012154.1	31018
SRR27421012.138335	NC_012154.1	9088
SRR27421012.138345	NC_012154.1	30011
SRR27421012.138464	NC_012154.1	32226
SRR27421012.138469	NC_012154.1	11402
SRR27421012.138522	NC_012154.1	23479
SRR27421012.138559	NC_012154.1	35712
SRR27421012.138741	NC_012154.1	61156
SRR27421012.138808	NC_012154.1	27982
SRR27421012.138842	NC_012154.1	37607
SRR27421012.139143	NC_012154.1	39476
SRR27421012.139161	NC_012154.1	32521
SRR27421012.139268	NC_012154.1	13396
SRR27421012.139419	NC_012154.1	8625
SRR27421012.139773	NC_012154.1	46079
SRR27421012.139859	NC_012154.1	20398
SRR27421012.140247	NC_012154.1	8552
SRR27421012.140265	NC_012154.1	8182
SRR27421012.140324	NC_012154.1	9894
SRR27421012.140584	NC_012154.1	31888
SRR27421012.140805	NC_012154.1	22704
SRR27421012.140952	NC_012154.1	6739
SRR27421012.141215	NC_012154.1	32139
SRR27421012.141260	NC_012154.1	10949
SRR27421012.141390	NC_012154.1	10479
SRR27421012.141435	NC_012154.1	8738
SRR27421012.141876	NC_012154.1	21305
SRR27421012.142259	NC_012154.1	20586
SRR27421012.142260	NC_012154.1	15273
SRR27421012.142360	NC_012154.1	6743
SRR27421012.142595	NC_012154.1	7883
SRR27421012.142980	NC_012154.1	44893
SRR27421012.143320	NC_012154.1	30418
SRR27421012.143731	NC_012154.1	32183
SRR27421012.143893	NC_012154.1	32369
SRR27421012.143930	NC_012154.1	49135
SRR27421012.143969	NC_012154.1	8715
SRR27421012.144218	NC_012154.1	28157
SRR27421012.144249	NC_012154.1	30482
SRR27421012.144332	NC_012154.1	46574
SRR27421012.144521	NC_012154.1	30668
SRR27421012.144550	NC_012154.1	34491
SRR27421012.144582	NC_012154.1	8870
SRR27421012.144633	NC_012154.1	32341
SRR27421012.144752	NC_012154.1	36221
SRR27421012.144812	NC_012154.1	27789
SRR27421012.145039	NC_012154.1	8309
SRR27421012.145070	NC_012154.1	13872
SRR27421012.145473	NC_012154.1	32793
SRR27421012.145488	NC_012154.1	32059
SRR27421012.145524	NC_012154.1	19925
SRR27421012.145540	NC_012154.1	7781
SRR27421012.145563	NC_012154.1	21168
SRR27421012.145719	NC_012154.1	7449
SRR27421012.145898	NC_012154.1	36982
SRR27421012.145905	NC_012154.1	31030
SRR27421012.145967	NC_012154.1	17129
SRR27421012.146161	NC_012154.1	5757
SRR27421012.146163	NC_012154.1	34184
SRR27421012.146401	NC_012154.1	6401
SRR27421012.146592	NC_012154.1	23800
SRR27421012.146715	NC_012154.1	16706
SRR27421012.146744	NC_012154.1	35092
SRR27421012.146804	NC_012154.1	5744
SRR27421012.147012	NC_012154.1	28197
SRR27421012.147033	NC_012154.1	38001
SRR27421012.147143	NC_012154.1	20283
SRR27421012.147169	NC_012154.1	32464
SRR27421012.147582	NC_012154.1	31702
SRR27421012.147594	NC_012154.1	8917
SRR27421012.147596	NC_012154.1	29545
SRR27421012.147631	NC_012154.1	29811
SRR27421012.147656	NC_012154.1	8908
SRR27421012.147665	NC_012154.1	13451
SRR27421012.147696	NC_012154.1	25476
SRR27421012.148275	NC_012154.1	17115
SRR27421012.148317	NC_012154.1	17031
SRR27421012.148606	NC_012154.1	23406
SRR27421012.148617	NC_012154.1	31317
SRR27421012.148976	NC_012154.1	28248
SRR27421012.149127	NC_012154.1	9929
SRR27421012.149212	NC_012154.1	11411
SRR27421012.149229	NC_012154.1	22532
SRR27421012.149555	NC_012154.1	18334
SRR27421012.149595	NC_012154.1	9707
SRR27421012.149703	NC_012154.1	28544
SRR27421012.149827	NC_012154.1	5781
SRR27421012.149841	NC_012154.1	11179
SRR27421012.149899	NC_012154.1	10465
SRR27421012.150067	NC_012154.1	19457
SRR27421012.150119	NC_012154.1	28540
SRR27421012.150196	NC_012154.1	31928
SRR27421012.150317	NC_012154.1	10283
SRR27421012.150524	NC_012154.1	15519
SRR27421012.150798	NC_012154.1	46117
SRR27421012.151002	NC_012154.1	31059
SRR27421012.151148	NC_012154.1	31373
SRR27421012.151324	NC_012154.1	31740
SRR27421012.151591	NC_012154.1	9621
SRR27421012.151647	NC_012154.1	30499
SRR27421012.151678	NC_012154.1	24747
SRR27421012.151743	NC_012154.1	7543
SRR27421012.151805	NC_012154.1	31817
SRR27421012.151991	NC_012154.1	9986
SRR27421012.152340	NC_012154.1	34118
SRR27421012.152415	NC_012154.1	20855
SRR27421012.152506	NC_012154.1	30922
SRR27421012.152558	NC_012154.1	18238
SRR27421012.152978	NC_012154.1	11429
SRR27421012.153085	NC_012154.1	31739
SRR27421012.153354	NC_012154.1	25138
SRR27421012.154117	NC_012154.1	28621
